ticks,road-section,number-of-cars,mean-speed
66,23,8,0.12375000000000001
66,19,4,0.4725
66,0,7,0.5374285714285714
66,32,2,0.945
66,34,3,0.6629999999999999
66,45,4,0.44775
66,22,2,0.39599999999999996
66,75,2,0.9495
66,86,1,0.9899999999999999
66,49,9,0.232
66,55,3,0.16500000000000004
66,89,1,0.495
66,16,6,0.49649999999999994
66,39,6,0.1485
66,6,4,0.675
66,51,2,0.198
66,20,8,0.14850000000000002
66,3,2,0.45
66,73,3,0.09900000000000002
66,35,8,0.17325000000000002
66,27,3,0.363
66,64,1,0.9899999999999999
66,5,2,0.8955
67,1,6,0.09900000000000002
67,44,1,0.9
67,9,4,0.8482500000000001
67,8,5,0.1584
67,47,4,0.17325000000000002
67,50,6,0.249
67,97,1,0.9
67,17,2,0.846
67,60,4,0.099
67,29,5,0.378
67,41,7,0.4281428571428571
67,2,5,0.558
67,69,4,0.97425
67,18,1,0.9
67,76,3,0.597
67,13,1,0.9
67,78,6,0.18300000000000002
67,11,1,0.999
67,40,1,0.999
67,26,4,0.62325
67,58,2,0.999
67,21,3,0.666
67,56,2,0.945
67,57,1,0.198
67,82,7,0
67,43,2,0.747
67,15,1,0.8909999999999999
67,4,1,0.999
67,54,6,0.14850000000000002
67,38,1,0.9
67,14,2,0.198
67,59,7,0.2404285714285714
67,79,2,0.846
67,23,9,0.121
67,19,5,0.6155999999999999
67,0,9,0.572
67,32,2,0.945
67,34,3,0.6
67,45,4,0.49724999999999997
67,22,2,0.44549999999999995
67,75,3,0.864
67,86,1,0.9
67,49,9,0.265
67,55,3,0.264
67,89,1,0.594
67,16,5,0.5166000000000001
67,39,6,0.049500000000000016
67,6,5,0.7182000000000001
67,51,2,0.29700000000000004
67,20,7,0.14142857142857146
67,3,2,0.549
67,73,3,0.132
67,35,8,0.21037499999999998
67,27,2,0.396
67,64,1,0.9
67,5,2,0.9944999999999999
68,1,6,0.04950000000000001
68,44,1,0.999
68,9,4,0.6975
68,8,5,0.09900000000000002
68,47,5,0.3564
68,50,6,0.282
68,97,1,0.999
68,17,2,0.846
68,60,4,0.19800000000000004
68,29,5,0.3798
68,41,7,0.38571428571428573
68,2,5,0.5382
68,69,4,0.675
68,18,1,0.999
68,76,3,0.432
68,13,2,0.8955
68,78,6,0.1665
68,11,1,0.9
68,40,1,0.9
68,26,4,0.44775
68,58,2,0.9
68,21,3,0.6
68,56,2,0.9495
68,57,1,0.29700000000000004
68,82,7,0
68,43,1,0.999
68,15,1,0.9899999999999999
68,4,1,0.9
68,54,6,0.14850000000000002
68,38,1,0.999
68,14,2,0.2475
68,59,7,0.3111428571428571
68,79,2,0.945
68,23,10,0.2871
68,19,5,0.5166
68,0,5,0.5742
68,32,2,0.9495
68,34,4,0.67275
68,45,4,0.45
68,22,2,0.49499999999999994
68,75,3,0.8969999999999999
68,86,2,0.747
68,49,9,0.32
68,55,2,0.29700000000000004
68,89,1,0.693
68,16,5,0.41580000000000006
68,39,6,0.11550000000000003
68,6,5,0.6786
68,51,1,0.29700000000000004
68,20,7,0.15557142857142855
68,3,2,0.549
68,67,1,0.693
68,73,3,0.165
68,35,8,0.27225
68,27,2,0.495
68,64,2,0.7965
68,5,2,0.45
69,1,6,0.066
69,44,1,0.9
69,9,4,0.67275
69,8,5,0.07920000000000002
69,47,5,0.4356
69,50,6,0.282
69,97,1,0.9
69,17,2,0.945
69,60,4,0.198
69,29,5,0.3798
69,41,8,0.473625
69,2,5,0.3978
69,69,4,0.74925
69,18,2,0.747
69,76,3,0.36600000000000005
69,13,2,0.8955
69,78,6,0.15
69,11,1,0.999
69,40,2,0.4995
69,26,4,0.44775
69,58,2,0.4995
69,21,3,0.666
69,56,3,0.831
69,57,1,0.396
69,82,7,0
69,43,1,0.9
69,15,1,0.9
69,4,1,0.999
69,54,6,0.19800000000000004
69,14,2,0.297
69,59,6,0.28200000000000003
69,79,2,0.945
69,23,9,0.264
69,19,5,0.477
69,0,8,0.570375
69,32,2,0.9495
69,34,4,0.423
69,45,4,0.4995
69,22,2,0.45
69,75,2,0.945
69,86,1,0.594
69,49,9,0.276
69,55,2,0.396
69,89,1,0.7919999999999999
69,16,5,0.5147999999999999
69,39,5,0.07920000000000002
69,6,5,0.7578
69,51,1,0.396
69,20,7,0.21214285714285713
69,3,2,0.8955
69,67,1,0.7919999999999999
69,73,3,0.19799999999999998
69,35,7,0.25457142857142856
69,27,2,0.594
69,64,2,0.7965
69,5,2,0
70,1,6,0
70,44,1,0.999
70,9,4,0.747
70,8,5,0.1584
70,47,5,0.41579999999999995
70,50,6,0.315
70,97,1,0.999
70,17,2,0.945
70,60,4,0.17325000000000002
70,29,5,0.3798
70,41,8,0.4365
70,2,5,0.36
70,69,4,0.675
70,18,2,0.846
70,76,3,0.36600000000000005
70,13,2,0.9944999999999999
70,78,6,0.1665
70,40,2,0.4995
70,26,4,0.49724999999999997
70,58,2,0.45
70,21,3,0.6
70,56,3,0.831
70,57,1,0.495
70,82,7,0
70,43,2,0.846
70,15,1,0.999
70,4,1,0.9
70,54,6,0
70,14,2,0.3465
70,59,6,0.36450000000000005
70,79,2,0.9495
70,23,8,0.334125
70,19,5,0.297
70,0,7,0.6235714285714286
70,32,2,0.9495
70,34,4,0.4725
70,45,4,0.423
70,22,3,0.597
70,75,2,0.945
70,86,1,0.693
70,49,9,0.254
70,12,1,0
70,55,1,0.396
70,89,1,0.8909999999999999
70,16,4,0.5692499999999999
70,39,5,0.09900000000000002
70,6,5,0.5382
70,51,1,0.495
70,20,7,0.1697142857142857
70,3,2,0.8955
70,67,1,0.8909999999999999
70,73,3,0.23099999999999998
70,35,7,0.2982857142857143
70,27,2,0.693
70,64,2,0.8955
70,5,2,0
71,1,6,0
71,44,1,0.9
71,9,4,0.675
71,8,5,0.1386
71,47,5,0.4572
71,50,6,0.315
71,97,1,0.9
71,17,2,0.9495
71,60,4,0.17325000000000002
71,29,5,0.1998
71,41,8,0.486
71,2,6,0.4155
71,69,4,0.74925
71,18,2,0.846
71,76,3,0.63
71,13,2,0.9
71,78,6,0
71,40,2,0.5985
71,26,4,0.45
71,58,2,0.4995
71,21,3,0.666
71,56,2,0.846
71,57,1,0.594
71,82,7,0
71,43,1,0.7919999999999999
71,15,2,0.8955
71,4,1,0.999
71,54,7,0.08485714285714285
71,14,2,0.39599999999999996
71,59,7,0.35485714285714287
71,79,2,0.9495
71,23,8,0.38475000000000004
71,19,4,0.27225
71,0,6,0.6974999999999999
71,32,2,0.7965
71,34,4,0.4725
71,45,4,0.4725
71,22,3,0.597
71,75,2,0.9495
71,86,1,0.7919999999999999
71,49,9,0.26499999999999996
71,12,1,0.099
71,55,1,0.495
71,89,1,0.9899999999999999
71,16,4,0.5962500000000001
71,39,5,0.09900000000000002
71,6,5,0.5976
71,51,1,0.594
71,20,7,0.14142857142857143
71,3,2,0.9944999999999999
71,67,1,0.9899999999999999
71,73,3,0.26399999999999996
71,35,7,0.4114285714285715
71,27,2,0.846
71,64,2,0.8955
71,5,2,0
72,1,6,0
72,44,1,0.999
72,9,4,0.74925
72,8,5,0.21780000000000005
72,47,5,0.3978
72,50,6,0.3165
72,97,1,0.999
72,17,2,0.9495
72,60,4,0.24750000000000003
72,29,5,0.18
72,41,9,0.422
72,2,6,0.399
72,69,5,0.7398
72,18,2,0.945
72,76,3,0.6629999999999999
72,13,2,0.999
72,78,6,0
72,40,3,0.399
72,26,4,0.4995
72,58,2,0.45
72,21,3,0.6
72,56,2,0.846
72,57,1,0.693
72,82,7,0
72,30,1,0.999
72,43,1,0.8909999999999999
72,15,2,0.9944999999999999
72,54,7,0.09899999999999999
72,14,2,0.44549999999999995
72,59,7,0.19799999999999998
72,79,1,0.9
72,23,7,0.3831428571428571
72,19,4,0.324
72,0,4,0.6705
72,32,2,0.7965
72,34,5,0.5778
72,45,4,0.24749999999999997
72,22,3,0.6629999999999999
72,75,2,0.9495
72,86,1,0.8909999999999999
72,49,9,0.27699999999999997
72,12,1,0.198
72,55,1,0.594
72,89,1,0.9
72,16,4,0.6952499999999999
72,39,5,0.17820000000000005
72,6,5,0.54
72,51,1,0.693
72,20,7,0.14142857142857143
72,3,2,0.9
72,67,1,0.9
72,73,3,0.297
72,35,7,0.28285714285714286
72,27,2,0.846
72,64,2,0.9944999999999999
72,5,2,0
73,1,6,0
73,44,1,0.9
73,9,4,0.675
73,8,4,0.14850000000000002
73,47,5,0.33840000000000003
73,50,6,0.3165
73,97,1,0.9
73,17,3,0.798
73,60,4,0.198
73,29,5,0.1998
73,41,9,0.41100000000000003
73,2,6,0.44849999999999995
73,69,5,0.5796
73,18,2,0.945
73,76,3,0.762
73,13,2,0.9
73,78,6,0
73,40,2,0.34650000000000003
73,26,4,0.45
73,58,2,0.4995
73,21,3,0.666
73,56,2,0.945
73,57,1,0.7919999999999999
73,82,7,0
73,30,1,0.9
73,43,1,0.9899999999999999
73,15,2,0.9
73,54,7,0.11314285714285713
73,14,2,0.49499999999999994
73,59,7,0.2687142857142857
73,79,1,0.999
73,23,7,0.48214285714285715
73,19,5,0.4968
73,0,7,0.6942857142857142
73,32,2,0.8955
73,34,5,0.5598
73,45,4,0.225
73,22,3,0.6
73,75,2,0.9495
73,86,1,0.9899999999999999
73,49,9,0.211
73,12,1,0.29700000000000004
73,55,1,0.693
73,89,1,0.999
73,16,3,0.6960000000000001
73,39,5,0.23760000000000003
73,6,5,0.5993999999999999
73,20,6,0.19800000000000004
73,3,3,0.9660000000000001
73,67,1,0.999
73,73,3,0.32999999999999996
73,35,6,0.264
73,27,2,0.945
73,64,2,0.9
73,5,2,0
74,1,6,0
74,44,1,0.999
74,9,4,0.4995
74,8,4,0.198
74,47,5,0.5364
74,50,6,0.3165
74,97,1,0.999
74,17,3,0.531
74,60,4,0.12375
74,29,5,0.18
74,41,9,0.41100000000000003
74,2,6,0.432
74,69,5,0.5598
74,18,2,0.9495
74,76,3,0.7320000000000001
74,13,3,0.996
74,78,6,0
74,40,2,0.4455
74,26,4,0.4995
74,58,2,0
74,21,3,0.6
74,56,2,0.945
74,57,1,0.8909999999999999
74,82,7,0
74,30,1,0.999
74,43,2,0.8955
74,15,2,0.999
74,54,7,0.12728571428571428
74,38,1,0.9
74,14,2,0.45
74,59,7,0.36771428571428577
74,79,1,0.9
74,23,6,0.363
74,19,5,0.43920000000000003
74,0,8,0.732375
74,32,2,0.8955
74,34,5,0.5796
74,45,4,0.24975
74,22,3,0.666
74,75,2,0.7965
74,86,1,0.9
74,49,9,0.1
74,12,1,0.396
74,89,1,0.9
74,16,3,0.7949999999999999
74,39,5,0.1386
74,6,5,0.54
74,20,6,0.165
74,3,2,0.9495
74,67,1,0.9
74,73,3,0
74,35,6,0.33
74,27,1,0.9
74,64,2,0.999
74,5,2,0
75,1,6,0
75,44,1,0.9
75,9,5,0.2988
75,8,4,0.12375000000000003
75,47,5,0.43920000000000003
75,50,6,0.3165
75,97,2,0.9495
75,17,3,0.531
75,60,4,0.17325
75,29,5,0.1998
75,41,9,0.41100000000000003
75,2,6,0.4815
75,69,5,0.3798
75,18,2,0.9495
75,76,3,0.333
75,13,3,0.9
75,78,6,0
75,40,2,0.5445
75,26,4,0.45
75,58,2,0
75,21,3,0.666
75,56,3,0.93
75,57,1,0.9899999999999999
75,82,8,0.124875
75,30,1,0.9
75,43,2,0.9944999999999999
75,15,2,0.9
75,4,1,0.999
75,54,7,0.1414285714285714
75,38,1,0.999
75,14,2,0
75,59,6,0.3795
75,79,1,0.999
75,23,6,0.44549999999999995
75,19,5,0.5382
75,0,2,0.4455
75,32,2,0.9944999999999999
75,34,5,0.5598
75,45,4,0.225
75,22,4,0.6975
75,75,2,0.7965
75,86,1,0.999
75,49,9,0.111
75,12,1,0.495
75,16,3,0.531
75,39,5,0.1386
75,6,6,0.432
75,20,6,0.24749999999999997
75,3,2,0.9495
75,73,3,0
75,35,7,0.4821428571428572
75,27,1,0.999
75,64,2,0.9
75,5,3,0
76,1,6,0
76,44,1,0.999
76,9,5,0.3384
76,8,4,0.14850000000000002
76,47,5,0.5184
76,50,6,0.3165
76,97,2,0.9495
76,17,3,0.597
76,60,4,0.2475
76,29,5,0.18
76,41,9,0.411
76,2,6,0.315
76,69,5,0.1998
76,18,2,0.9495
76,76,3,0.3
76,13,3,0.999
76,78,6,0
76,40,2,0.594
76,26,4,0.4995
76,58,2,0
76,21,3,0.6
76,56,3,0.963
76,57,2,0.45
76,82,8,0
76,30,1,0.999
76,43,2,0.9
76,15,2,0.999
76,4,1,0.9
76,54,7,0.1285714285714286
76,38,1,0.9
76,14,2,0
76,59,6,0.3960000000000001
76,79,1,0.9
76,23,6,0.3795
76,19,5,0.5382
76,0,2,0.7424999999999999
76,32,2,0.9
76,34,5,0.5796
76,45,4,0.24975
76,22,4,0.7245
76,75,2,0.8955
76,49,9,0.1
76,12,1,0.594
76,55,1,0.999
76,16,3,0.597
76,39,5,0.21780000000000005
76,6,6,0.4155
76,20,6,0.23099999999999998
76,3,2,0.9495
76,67,1,0.594
76,73,3,0
76,35,6,0.513
76,27,1,0.9
76,64,1,0.999
76,5,3,0.033
77,1,6,0.0165
77,44,1,0.801
77,9,5,0.35819999999999996
77,8,4,0.17325000000000002
77,47,6,0.5985
77,50,6,0.18300000000000002
77,97,1,0.999
77,17,3,0.597
77,60,4,0.297
77,29,5,0.21960000000000002
77,41,8,0.3375
77,2,6,0.333
77,69,5,0.18
77,18,2,0.9495
77,76,4,0.42300000000000004
77,13,3,0.9
77,78,6,0.0165
77,40,3,0.46199999999999997
77,26,4,0.47475
77,58,2,0
77,21,3,0.699
77,56,3,0.9
77,57,2,0.4995
77,82,8,0.012375
77,30,1,0.9
77,43,2,0.999
77,15,2,0.9
77,4,1,0.999
77,54,7,0.1427142857142857
77,38,1,0.999
77,14,2,0.0495
77,59,6,0.34800000000000003
77,79,1,0.999
77,23,6,0.4784999999999999
77,19,5,0.45899999999999996
77,0,2,0.6435
77,32,2,0.9495
77,34,5,0.5796
77,45,4,0.24975
77,22,4,0.7245
77,75,2,0.8955
77,49,9,0.12200000000000001
77,12,1,0.693
77,55,1,0.9
77,16,3,0.63
77,39,4,0.12375000000000004
77,6,6,0.4815
77,20,6,0.132
77,3,2,0.9495
77,67,1,0.693
77,73,3,0.033
77,35,6,0.5955
77,27,1,0.999
77,64,1,0.9
77,5,3,0.09900000000000002
78,1,6,0.033
78,44,1,0.801
78,9,5,0.4176
78,8,4,0.12375000000000001
78,47,5,0.5382
78,50,5,0.18
78,97,1,0.9
78,17,3,0.6629999999999999
78,60,3,0.33
78,29,5,0.21960000000000002
78,41,8,0.237375
78,2,6,0.3495
78,69,5,0.21960000000000002
78,18,2,0.9495
78,76,4,0.44775
78,13,3,0.999
78,78,6,0.033
78,40,3,0.5609999999999999
78,26,4,0.549
78,58,2,0.0495
78,21,3,0.36600000000000005
78,56,2,0.999
78,57,1,0.198
78,82,8,0.04950000000000001
78,30,1,0.999
78,43,2,0.9
78,15,2,0.999
78,4,1,0.9
78,54,7,0.1285714285714286
78,38,1,0.9
78,14,1,0
78,59,6,0.2655
78,79,1,0.9
78,23,5,0.6335999999999999
78,19,3,0.36600000000000005
78,0,11,0.4516363636363636
78,32,1,0.9
78,34,5,0.6192
78,45,5,0.43739999999999996
78,22,4,0.774
78,75,2,0.9944999999999999
78,49,9,0.12200000000000001
78,12,1,0.7919999999999999
78,55,1,0.999
78,16,3,0.399
78,39,4,0.12375000000000003
78,6,6,0.4815
78,20,6,0.09900000000000002
78,3,2,0.9495
78,67,1,0.7919999999999999
78,73,3,0.066
78,35,6,0.6615
78,27,1,0.9
78,64,1,0.999
78,5,2,0.14850000000000002
79,1,6,0.04950000000000001
79,9,5,0.43739999999999996
79,8,4,0.17325000000000002
79,47,5,0.5184
79,50,5,0.1998
79,97,1,0.999
79,17,3,0.6
79,60,3,0.363
79,29,5,0.1998
79,41,8,0.237375
79,2,5,0.3798
79,69,6,0.333
79,18,2,0.9495
79,76,4,0.54675
79,13,3,0.9
79,78,5,0
79,40,3,0.66
79,26,3,0.3
79,58,2,0.099
79,21,3,0.033
79,56,2,0.9
79,57,1,0.29700000000000004
79,82,8,3.469446951953614E-18
79,30,1,0.9
79,43,2,0.999
79,15,2,0.8505
79,4,1,0.999
79,54,7,0.21342857142857144
79,38,1,0.999
79,14,1,0
79,59,6,0.2985
79,79,1,0.999
79,23,5,0.7524
79,19,3,0.399
79,0,14,0.4609285714285714
79,32,2,0.7965
79,34,4,0.69975
79,45,5,0.36
79,22,3,0.9329999999999999
79,75,2,0.9
79,49,10,0.1089
79,12,1,0.8909999999999999
79,55,1,0.9
79,16,4,0.2745
79,39,4,-0.024749999999999973
79,6,6,0.39749999999999996
79,20,6,0.1485
79,3,2,0.9495
79,67,1,0.8909999999999999
79,73,3,0.09900000000000002
79,35,5,0.5346
79,27,1,0.999
79,64,1,0.9
79,5,2,0.198
80,1,5,0
80,9,4,0.47475
80,8,4,0.12375000000000003
80,47,6,0.648
80,50,5,0.18
80,97,1,0.9
80,17,4,0.6727500000000001
80,60,3,0.333
80,29,6,0.15
80,41,8,0.237375
80,2,5,0.3798
80,69,6,0.399
80,18,2,0.9495
80,76,3,0.63
80,13,3,0.999
80,78,5,0
80,40,3,0.6960000000000001
80,26,3,0.333
80,58,2,0.19800000000000004
80,21,3,0
80,56,2,0.999
80,57,1,0.396
80,82,8,-0.012374999999999997
80,43,2,0.9
80,15,3,0.5640000000000001
80,4,1,0.9
80,54,6,0.15
80,38,1,0.9
80,14,1,0
80,59,7,0.32657142857142857
80,79,2,0.9
80,23,5,0.8118000000000001
80,19,3,0.36600000000000005
80,0,12,0.4124999999999999
80,32,2,0.7965
80,34,4,0.7245
80,45,5,0.3996
80,22,4,0.8235
80,75,2,0.999
80,49,10,0.11879999999999999
80,12,1,0.9899999999999999
80,55,1,0.999
80,16,3,0.333
80,39,4,2.0816681711721685E-17
80,6,5,0.36000000000000004
80,20,6,0.1155
80,3,2,0.9495
80,67,1,0.9899999999999999
80,73,4,0.34875
80,35,5,0.6336
80,27,1,0.9
80,7,1,0.396
80,64,1,0.999
80,5,2,0.2475
81,1,5,0.0198
81,9,4,0.49950000000000006
81,8,4,-0.024749999999999994
81,47,6,0.5985
81,50,5,0.21960000000000002
81,97,1,0.999
81,17,3,0.831
81,60,3,0.432
81,29,6,0.1665
81,41,8,0.24975
81,2,5,0.39960000000000007
81,69,5,0.4194
81,18,2,0.9495
81,76,3,0.729
81,13,3,0.9
81,78,5,0.0198
81,40,3,0.7949999999999999
81,26,4,0.3735
81,58,2,0.396
81,21,3,0
81,56,2,0.9
81,57,1,0.495
81,82,8,0.012375
81,43,2,0.999
81,15,3,0.465
81,4,1,0.999
81,54,6,0.18300000000000002
81,14,1,0.099
81,59,7,0.1555714285714286
81,79,2,0.45
81,23,5,0.8711999999999998
81,19,3,0.465
81,0,10,0.41580000000000006
81,32,2,0.8955
81,34,5,0.4986
81,45,5,0.3798
81,22,4,0.8235
81,75,2,0.9
81,86,1,0.495
81,49,9,0.15400000000000003
81,12,2,0.45
81,55,2,0.45
81,16,3,0.333
81,39,5,0.11880000000000002
81,6,5,0.4194
81,20,6,0.13200000000000003
81,3,2,0.9495
81,67,2,0.7965
81,73,3,0.399
81,35,5,0.6948000000000001
81,27,2,0.747
81,7,1,0.495
81,5,2,0.3465
82,1,6,0.132
82,9,4,0.52425
82,8,4,0
82,47,6,0.648
82,50,6,0.28200000000000003
82,17,3,0.93
82,60,3,0.36600000000000005
82,29,6,0.1665
82,41,8,0.2745
82,2,5,0.2394
82,69,5,0.43920000000000003
82,18,2,0.9495
82,76,3,0.6
82,13,4,0.8482500000000001
82,78,5,0.05940000000000001
82,40,3,0.765
82,26,4,0.44775
82,58,2,0.495
82,21,3,0
82,56,2,0.999
82,57,1,0.594
82,82,7,0
82,43,2,0.9
82,15,3,0.531
82,4,2,0.747
82,54,7,0.24171428571428574
82,14,1,0.198
82,59,7,0.2404285714285714
82,79,2,0.4995
82,23,5,0.6948
82,19,3,0.49800000000000005
82,0,6,0.36300000000000004
82,32,2,0.8955
82,34,5,0.5382
82,45,4,0.52425
82,22,4,0.873
82,75,3,0.531
82,86,1,0.594
82,49,9,0.198
82,12,2,0.549
82,55,2,0.549
82,16,3,0.399
82,39,5,0.198
82,6,5,0.45899999999999996
82,20,6,0.06600000000000002
82,3,2,0.9495
82,67,2,0.8955
82,73,4,0.2745
82,35,5,0.594
82,27,2,0.747
82,7,1,0.594
82,5,2,0.3465
83,1,6,0.19799999999999998
83,9,5,0.5778000000000001
83,8,4,0
83,47,6,0.549
83,50,6,0.38100000000000006
83,97,1,0.594
83,17,3,0.8969999999999999
83,60,3,0.432
83,29,6,0.216
83,41,8,0.31162500000000004
83,2,5,0.2592
83,69,5,0.43920000000000003
83,18,1,0.999
83,76,4,0.5985
83,13,3,0.765
83,78,5,0.0792
83,40,3,0.798
83,26,4,0.49724999999999997
83,58,2,0.594
83,21,4,0.17325
83,56,2,0.9
83,57,1,0.693
83,82,7,0.014142857142857143
83,43,2,0.999
83,15,3,0.531
83,4,2,0.846
83,54,7,0.2982857142857143
83,14,1,0.29700000000000004
83,59,7,0.22628571428571428
83,79,2,0.45
83,23,5,0.5346
83,19,3,0.333
83,0,4,0.5985
83,32,2,0.9944999999999999
83,34,5,0.5976
83,45,4,0.49950000000000006
83,22,4,0.873
83,75,3,0.531
83,86,1,0.693
83,49,9,0.221
83,12,2,0.549
83,55,2,0.099
83,16,3,0.333
83,39,5,0.1782
83,6,5,0.558
83,51,1,0
83,20,6,0.09900000000000002
83,3,2,0.45
83,67,1,0.8909999999999999
83,73,4,0.24975
83,35,5,0.6354
83,27,2,0.846
83,7,1,0.693
83,5,2,0.39599999999999996
84,1,6,0.24749999999999997
84,44,1,0.999
84,9,5,0.6372
84,8,4,0
84,47,6,0.582
84,50,6,0.264
84,97,1,0.693
84,17,4,0.99675
84,60,3,0.19800000000000004
84,29,5,0.21960000000000002
84,41,8,0.24862500000000004
84,2,5,0.35819999999999996
84,69,5,0.43920000000000003
84,18,1,0.9
84,76,4,0.34875
84,13,3,0.864
84,78,5,0.11880000000000002
84,40,3,0.831
84,26,4,0.59625
84,58,1,0.8909999999999999
84,21,3,0.23099999999999998
84,56,2,0.999
84,57,1,0.7919999999999999
84,82,7,0.028285714285714286
84,43,2,0.9
84,15,3,0.26399999999999996
84,4,2,0.846
84,54,7,0.32657142857142857
84,14,1,0.396
84,59,7,0.19799999999999998
84,79,2,0.4995
84,23,5,0.19799999999999998
84,19,3,0.3
84,0,6,0.42900000000000005
84,32,3,0.7320000000000001
84,34,5,0.6569999999999999
84,45,4,0.57375
84,22,4,0.9225
84,75,3,0.597
84,86,1,0.7919999999999999
84,49,8,0.21150000000000002
84,12,2,0.648
84,55,2,0.14850000000000002
84,16,3,0.399
84,39,5,0.2574
84,6,4,0.37350000000000005
84,51,1,0.099
84,20,6,0.04950000000000001
84,3,2,0.4995
84,67,1,0.9899999999999999
84,73,4,0.29925
84,35,5,0.5147999999999999
84,27,2,0.846
84,7,1,0.7919999999999999
84,5,2,0.49499999999999994
85,1,6,0.297
85,44,1,0.9
85,9,4,0.5715
85,8,4,0
85,47,6,0.399
85,50,6,0.363
85,97,1,0.7919999999999999
85,17,4,0.9
85,60,3,0.09900000000000002
85,29,5,0.2988
85,41,7,0.2275714285714286
85,2,4,0.39825
85,69,6,0.432
85,18,1,0.999
85,76,4,0.39825
85,13,3,0.831
85,78,4,0.099
85,40,3,0.93
85,26,3,0.429
85,58,1,0.9899999999999999
85,21,3,0.32999999999999996
85,56,3,0.831
85,57,1,0.8909999999999999
85,82,7,0.05657142857142857
85,43,3,0.564
85,15,3,0.297
85,4,2,0.945
85,54,7,0.4255714285714286
85,59,7,0.1285714285714286
85,79,2,0.45
85,23,5,0
85,19,3,0.333
85,0,9,0.5070000000000001
85,32,3,0.831
85,34,5,0.7163999999999999
85,45,4,0.5737500000000001
85,22,3,0.93
85,75,3,0.597
85,86,1,0.8909999999999999
85,49,8,0.248625
85,12,2,0.648
85,55,2,0.198
85,16,3,0.3
85,39,5,0.33659999999999995
85,6,4,0.47250000000000003
85,51,1,0.198
85,20,6,0.066
85,3,2,0.45
85,67,1,0.9
85,73,4,0.29925
85,35,5,0.35639999999999994
85,27,2,0.945
85,7,1,0.8909999999999999
85,64,1,0.594
85,5,2,0.594
86,1,5,0.31679999999999997
86,44,1,0.999
86,9,4,0.5962500000000001
86,8,4,0
86,47,6,0.3165
86,50,5,0.396
86,97,1,0.8909999999999999
86,17,4,0.999
86,60,3,0
86,29,5,0.35819999999999996
86,41,7,0.14142857142857143
86,2,4,0.47250000000000003
86,69,6,0.5145000000000001
86,18,1,0.9
86,76,4,0.39825
86,13,3,0.93
86,78,4,0.17325000000000002
86,11,1,0.594
86,40,3,0.8969999999999999
86,26,3,0.528
86,58,1,0.9
86,21,3,0.429
86,56,3,0.597
86,57,1,0.9899999999999999
86,82,7,0.099
86,43,3,0.564
86,15,4,0.39599999999999996
86,4,2,0.945
86,54,6,0.46349999999999997
86,59,7,0.1427142857142857
86,79,2,0.4995
86,23,5,0
86,19,3,0
86,0,7,0.5657142857142856
86,32,3,0.498
86,34,5,0.7163999999999999
86,45,4,0.6727500000000001
86,22,3,0.963
86,75,3,0.6629999999999999
86,86,1,0.9899999999999999
86,49,8,0.347625
86,12,2,0.747
86,55,2,0.2475
86,16,4,0.3735
86,39,6,0.3465
86,6,4,0.4972500000000001
86,51,1,0.29700000000000004
86,20,6,0
86,3,3,0.531
86,67,1,0.999
86,73,4,0.37350000000000005
86,35,5,0.35819999999999996
86,27,2,0.49499999999999994
86,7,1,0.9899999999999999
86,64,1,0.693
86,5,2,0.5985
87,1,5,0.3582000000000001
87,44,1,0.9
87,9,4,0.6952499999999999
87,8,4,0
87,47,6,0.1665
87,50,5,0.4572
87,97,1,0.9899999999999999
87,17,4,0.9
87,60,3,0
87,29,6,0.48000000000000004
87,41,7,0.21214285714285713
87,2,4,0.522
87,69,6,0.465
87,18,2,0.846
87,76,4,0.44775
87,13,3,0.8969999999999999
87,78,4,0.24750000000000003
87,11,1,0.693
87,40,3,0.6629999999999999
87,26,3,0.5640000000000001
87,58,1,0.999
87,21,3,0.49499999999999994
87,56,3,0.597
87,57,1,0.9
87,82,7,0.12728571428571428
87,43,3,0.63
87,15,4,0.39825
87,4,2,0.7965
87,54,6,0.498
87,87,1,0.693
87,59,7,0.1285714285714286
87,79,2,0.45
87,23,5,0
87,19,3,0
87,0,4,0.594
87,32,3,0.564
87,34,5,0.6984
87,45,4,0.72225
87,22,4,0.8235
87,75,3,0.6
87,86,1,0.9
87,49,7,0.32657142857142857
87,12,2,0.747
87,55,2,0.297
87,16,4,0.3735
87,39,6,0.3645
87,6,4,0.44775
87,51,1,0.396
87,20,6,0
87,3,3,0.23099999999999998
87,67,1,0.9
87,73,4,0.198
87,35,5,0.19799999999999998
87,27,2,0.45
87,7,1,0.9
87,64,1,0.7919999999999999
87,5,2,0.09900000000000002
88,1,5,0.43739999999999996
88,44,1,0.999
88,9,4,0.6975
88,8,4,0
88,47,6,0.15
88,50,6,0.43050000000000005
88,97,1,0.9
88,17,3,0.999
88,60,3,0
88,29,5,0.5364
88,41,7,0.29700000000000004
88,2,4,0.5962500000000001
88,69,6,0.531
88,18,2,0.846
88,76,4,0.44775
88,13,3,0.996
88,78,4,0.32175
88,11,1,0.7919999999999999
88,40,4,0.225
88,26,3,0.6629999999999999
88,58,1,0.9
88,21,3,0.36600000000000005
88,56,3,0.6629999999999999
88,57,1,0.999
88,82,6,0.09900000000000002
88,43,3,0.32999999999999996
88,15,4,0.44775
88,4,2,0.8955
88,54,6,0.414
88,87,1,0.7919999999999999
88,59,7,0.1427142857142857
